Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume
3/1/2021,154.46,157.4,-2.94,15351600,161.45,159.32,2.13,10551400,110,110.21,-0.21,885200,"31,065.90","31,535.51",-469.61,"385,670,000",33.59,33.69,-0.1,30407800,48.46,48.09,0.37,11384700,238.24,240.29,-2.05,2421900
3/2/2021,153.5,146.81,6.69,8630600,159.78,159.02,0.76,7610900,109.86,104.98,4.88,1093400,"31,535.37","31,391.52",143.85,"337,270,000",33.68,33.51,0.17,27670400,48.4,47.73,0.67,14356500,225.75,205.99,19.76,6309100
3/3/2021,146.09,131.22,14.87,13683500,158.25,156.22,2.03,8499600,104.83,97.25,7.58,2142800,"31,352.96","31,270.09",82.87,"409,660,000",33.51,34.39,-0.88,46020200,47.64,47.16,0.48,14031700,199.99,183.61,16.38,4086500
3/4/2021,128.7,132.3,-3.6,10929500,155.99,153.07,2.92,11033200,97.4,95.15,2.25,2335100,"31,289.01","30,924.14",364.87,"537,850,000",34.26,34.2,0.06,45449600,47.59,47.23,0.36,15996400,177.77,158.1,19.67,7531800
3/5/2021,133.07,132.19,0.88,12039600,153.98,156.1,-2.12,8331600,95.68,96.2,-0.52,1693600,"31,029.18","31,496.30",-467.12,"501,810,000",34.29,34.39,-0.1,30589900,47.57,48.06,-0.49,11174800,166.59,174.84,-8.25,5826700
3/8/2021,129.15,123.47,5.68,6839300,157,157.4,-0.4,6546700,94.83,90.29,4.54,1521400,"31,512.15","31,802.44",-290.29,"496,980,000",34.48,34.35,0.13,24352300,47.75,48.19,-0.44,11753000,180.3,157.87,22.43,4350600
3/9/2021,127.11,130.87,-3.76,7834200,156.89,157.7,-0.81,7461300,94.11,96.48,-2.37,1315900,"31,892.35","31,832.74",59.61,"458,690,000",34.54,34.45,0.09,25167100,49.4,49.27,0.13,15539100,168.12,169.9,-1.78,3049200
3/10/2021,133.62,129.75,3.87,5555900,158.82,159.15,-0.33,6635600,100.79,98.02,2.77,1376800,"31,906.96","32,297.02",-390.06,"409,110,000",34.64,34.93,-0.29,33501800,50.2,49.81,0.39,12728700,173.37,172.5,0.87,1791800
3/11/2021,132.98,140.47,-7.49,8140100,159.54,159.14,0.4,6305600,100.5,102.6,-2.1,1062000,"32,354.50","32,485.59",-131.09,"400,020,000",35.07,34.71,0.36,24557900,48.95,48.67,0.28,12653900,176.42,187.63,-11.21,3675600
3/12/2021,134.04,136.99,-2.95,4923100,159.28,159.6,-0.32,5474800,99.34,103.28,-3.94,788600,"32,462.40","32,778.64",-316.24,"346,400,000",34.56,34.94,-0.38,16342400,48.27,48.42,-0.15,8919800,213.51,202.77,10.74,8889900
3/15/2021,136.77,143.66,-6.89,7321700,159.75,160.42,-0.67,5524100,103.99,107.88,-3.89,1365500,"32,798.84","32,953.46",-154.62,"360,080,000",35.01,35.41,-0.4,21896100,48.58,48.77,-0.19,10645400,203.32,217.46,-14.14,3643200
3/16/2021,148.5,156.02,-7.52,16991600,160.46,161.37,-0.91,6369100,109.26,108.1,1.16,1377300,"32,966.75","32,825.95",140.8,"386,370,000",35.47,35.83,-0.36,25022400,49.95,50.05,-0.1,16767800,220.06,222.23,-2.17,3770400
3/17/2021,150.25,147.55,2.7,12894900,160.83,160.77,0.06,6001400,105.74,106.66,-0.92,920700,"32,825.52","33,015.37",-189.85,"391,200,000",35.83,35.79,0.04,42540100,49.8,50.07,-0.27,13008100,215,225.46,-10.46,1751500
3/18/2021,144.45,141.46,2.99,7135600,160.21,160.47,-0.26,4801800,104.39,103.65,0.74,700800,"32,928.16","32,862.30",65.86,"418,480,000",35.53,35.77,-0.24,24729800,49.47,49.33,0.14,9792200,221.39,217.26,4.13,2181400
3/19/2021,143.06,143.74,-0.68,6933700,160.69,160.04,0.65,14891500,104.5,107.59,-3.09,1145600,"32,858.36","32,627.97",230.39,"811,890,000",35.75,35.53,0.22,48348900,49.22,49.21,0.01,6788800,218.15,228.25,-10.1,2864600
3/22/2021,144.19,145.6,-1.41,6050700,158.31,160.5,-2.19,7544100,106.63,107,-0.37,631800,"32,601.82","32,731.20",-129.38,"383,500,000",35.48,36,-0.52,25427500,49.98,51.2,-1.22,10092000,230.72,237.2,-6.48,2186100
3/23/2021,145.61,136.52,9.09,6961200,160.21,160.35,-0.14,7178300,107.33,100.11,7.22,1210400,"32,691.50","32,423.15",268.35,"385,840,000",35.82,35.36,0.46,27970500,49.95,49.4,0.55,10891800,237.5,219.84,17.66,2024700
3/24/2021,137.25,131.61,5.64,5864600,160.1,161.91,-1.81,6370100,100.24,94.05,6.19,2204100,"32,470.88","32,420.06",50.82,"399,390,000",35.48,35.61,-0.13,22883400,49.13,48.79,0.34,6482600,222.61,200.24,22.37,2507300
3/25/2021,127.33,133.33,-6,5696300,162.44,161.97,0.47,6269800,94.1,95.13,-1.03,1299400,"32,346.81","32,619.48",-272.67,"411,990,000",35.65,35.67,-0.02,24875300,48.93,49.7,-0.77,6800200,188.25,178.23,10.02,7401100
3/26/2021,133.38,133.28,0.1,4047100,162.09,164.93,-2.84,7619200,97.5,95.76,1.74,910400,"32,681.07","33,072.88",-391.81,"382,170,000",35.68,36.25,-0.57,27944500,49.56,50.64,-1.08,9707500,185.57,182.12,3.45,3811400
3/29/2021,130.11,123.42,6.69,10814800,163.83,166.04,-2.21,8535100,97.54,95.91,1.63,1066200,"33,087.55","33,171.37",-83.82,"351,610,000",36.03,36.62,-0.59,27004800,50.55,50.81,-0.26,8652400,174.5,173.75,0.75,3162900
3/30/2021,123.15,118.49,4.66,11061600,165.02,165.01,0.01,7236300,99.8,104.44,-4.64,3464000,"33,127.88","33,066.96",60.92,"307,510,000",36.59,36.11,0.48,26303300,50.14,49.97,0.17,7084800,170.67,173.32,-2.65,1889500
3/31/2021,121.1,130.95,-9.85,10015700,164.96,164.35,0.61,8281500,109.47,109.19,0.28,2178900,"33,116.04","32,981.55",134.49,"414,140,000",36.15,36.23,-0.08,26582700,50.04,49.72,0.32,6688300,177.54,181.31,-3.77,2159200
4/1/2021,132.2,132.55,-0.35,7269700,162.6,162.83,-0.23,7229700,110.51,113.87,-3.36,2020700,"33,054.58","33,153.21",-98.63,"311,880,000",36.3,36.3,0,21319900,49.61,49.53,0.08,5958600,183.5,185.82,-2.32,1985200
4/5/2021,132.6,129.91,2.69,5218300,163.64,163.43,0.21,7387100,114.01,115.37,-1.36,1385300,"33,222.38","33,527.19",-304.81,"344,270,000",36.44,36.28,0.16,22096900,49.41,49.53,-0.12,5294000,190.77,177.29,13.48,2185200
4/6/2021,130.11,133.53,-3.42,7438200,164.08,163.39,0.69,5074200,115.69,117.15,-1.46,1523000,"33,500.02","33,430.24",69.78,"297,940,000",36.26,36.05,0.21,20722900,49.45,49.22,0.23,7127800,175.85,178.76,-2.91,1480500
4/7/2021,132.37,131.47,0.9,4380000,163.55,163.61,-0.06,4608000,115.76,113.32,2.44,1151000,"33,444.98","33,446.26",-1.28,"273,440,000",36.03,35.91,0.12,21933800,49.06,48.42,0.64,9469100,178.03,171.77,6.26,1862700
4/8/2021,132.85,133.88,-1.03,4530000,164,162.97,1.03,5039400,113.27,114.49,-1.22,1001500,"33,469.89","33,503.57",-33.68,"304,040,000",35.96,35.96,0,18129400,49.67,49.5,0.17,10361300,173.39,176.27,-2.88,1702300
4/9/2021,133.51,140.92,-7.41,9918200,162.12,161.25,0.87,8418300,114.95,122.14,-7.19,4192600,"33,526.19","33,800.60",-274.41,"316,410,000",35.9,36.6,-0.7,31686700,50.15,49.94,0.21,7432200,174.6,179.74,-5.14,2142200
4/12/2021,142.37,139.4,2.97,6060200,161.09,161.64,-0.55,5022800,120.55,121.52,-0.97,1620200,"33,775.06","33,745.40",29.66,"327,370,000",36.48,36.97,-0.49,29944900,49.83,49.42,0.41,7890500,183,175.65,7.35,2034400
4/13/2021,146.8,149.71,-2.91,13729000,156.86,159.48,-2.62,18424100,125,129.64,-4.64,4187500,"33,721.16","33,677.27",43.89,"324,480,000",37.41,37.16,0.25,33967400,49.21,49.19,0.02,7733900,184.77,194.66,-9.89,6062800
4/14/2021,153.66,160.03,-6.37,15389800,157.83,159.92,-2.09,7718300,130.8,132.6,-1.8,3349400,"33,668.95","33,730.89",-61.94,"315,330,000",37.17,37.17,0,23842900,50.04,49.84,0.2,11863600,197.5,201.34,-3.84,4990600
4/15/2021,159,159.87,-0.87,10340400,160.72,160.39,0.33,7524600,130,140.72,-10.72,3705500,"33,788.53","34,035.99",-247.46,"319,680,000",37.26,37.6,-0.34,24945800,50.74,50.83,-0.09,13903000,202.11,202.09,0.02,2003900
4/16/2021,158.68,170.81,-12.13,19044900,161.34,162.24,-0.9,9049400,141.49,151.54,-10.05,4624300,"34,058.16","34,200.67",-142.51,"343,760,000",37.87,38.57,-0.7,52829500,50.8,50.74,0.06,22166200,201.71,227.35,-25.64,4511000
4/19/2021,166.61,161.91,4.7,10006600,162.5,162.69,-0.19,8353500,146.97,149.48,-2.51,3426400,"34,182.38","34,077.63",104.75,"312,540,000",38.6,38.93,-0.33,30905100,51.64,51.63,0.01,16120700,220,221.5,-1.5,3143800
4/20/2021,160.32,156.78,3.54,7154400,161,166.48,-5.48,14050700,145.47,156.18,-10.71,3219500,"34,034.18","33,821.30",212.88,"350,960,000",38.75,39.03,-0.28,26459400,52.09,52.27,-0.18,13942400,217.11,208.15,8.96,2666400
4/21/2021,158.6,169.5,-10.9,11352700,166.37,166.59,-0.22,6333200,154.84,161.8,-6.96,2416900,"33,808.30","34,137.31",-329.01,"290,300,000",39.14,39.53,-0.39,29365000,52.92,53.11,-0.19,11431700,204.77,212.83,-8.06,2450600
4/22/2021,168.26,168.1,0.16,15922400,165.84,165.18,0.66,7233000,164.99,168.95,-3.96,4728100,"34,109.88","33,815.90",293.98,"344,470,000",39.48,38.64,0.84,33373600,53.07,52.71,0.36,9436000,213.9,207.3,6.6,2634100
4/23/2021,170.3,173.63,-3.33,8791000,164.53,165.52,-0.99,6015300,174.34,173,1.34,3102300,"33,804.52","34,043.49",-238.97,"346,380,000",38.63,38.66,-0.03,24375000,52.74,52.26,0.48,6562700,207.5,207.61,-0.11,2033800
4/26/2021,171.79,177.61,-5.82,12201700,165.21,164.12,1.09,6027800,167.79,174.65,-6.86,3087500,"34,044.23","33,981.57",62.66,"279,300,000",38.73,38.68,0.05,19773400,52.45,52.37,0.08,6451500,209.9,221.5,-11.6,2876400
4/27/2021,178.36,183.41,-5.05,12925700,163.76,163.18,0.58,6217700,173.37,172.84,0.53,2061900,"33,932.13","33,984.93",-52.8,"289,030,000",38.51,38.45,0.06,19061500,52.8,52.37,0.43,8342200,221.87,257.67,-35.8,7361900
4/28/2021,182.37,178.68,3.69,8375400,162.86,161.98,0.88,7448000,171.98,175.77,-3.79,1507200,"33,860.46","33,820.38",40.08,"335,820,000",38.54,38.81,-0.27,21963300,52.36,52.08,0.28,8145100,253.08,244.27,8.81,4325200
4/29/2021,183.33,175.67,7.66,8362700,161.9,164.2,-2.3,6394300,180.58,179.65,0.93,2072700,"33,855.64","34,060.36",-204.72,"408,450,000",38.99,38.6,0.39,23569400,52.26,51.37,0.89,11150900,247.72,237.53,10.19,2347200
4/30/2021,175.59,178.82,-3.23,9495200,164.15,162.73,1.42,9079100,183.3,188.28,-4.98,3505800,"33,988.75","33,874.85",113.9,"374,890,000",38.5,38.65,-0.15,28413200,53.27,53.07,0.2,15298000,239.5,236.93,2.57,2447600
5/3/2021,183.9,186.02,-2.12,14631000,163.6,165.21,-1.61,6594100,202.25,208.9,-6.65,5707900,"33,904.89","34,113.23",-208.34,"289,770,000",39.04,39.83,-0.79,46638600,53.37,53.7,-0.33,6636700,238.5,195.12,43.38,8594300
5/4/2021,185.34,173.59,11.75,16924200,164.83,167.77,-2.94,10179500,212.5,176.88,35.62,12101100,"34,080.20","34,133.03",-52.83,"407,860,000",40,39.95,0.05,52802200,53.27,52.93,0.34,8149700,184.65,180.67,3.98,6333100
5/5/2021,178.1,162.84,15.26,18914200,167.5,167.07,0.43,7792300,185.41,170.77,14.64,9146800,"34,163.99","34,230.34",-66.35,"253,180,000",40.18,39.97,0.21,76627500,53.27,53.65,-0.38,7360500,186.94,171.74,15.2,6640000
5/6/2021,148,160.5,-12.5,29662300,166.79,167.74,-0.95,5529900,146.06,168,-21.94,9970500,"34,245.11","34,548.53",-303.42,"315,430,000",38.48,39.19,-0.71,54944900,53.27,53.48,-0.21,5502400,156,172.52,-16.52,6212700
5/7/2021,165.78,163.15,2.63,11952600,168.3,168.5,-0.2,5316200,183.34,183.71,-0.37,4463100,"34,578.27","34,777.76",-199.49,"303,400,000",39.05,39.58,-0.53,33807800,53.53,53.81,-0.28,4775900,177.99,176,1.99,2571200
5/10/2021,164.01,158.55,5.46,8809700,169.9,170.27,-0.37,8357500,200.8,202.35,-1.55,7286900,"34,785.27","34,742.82",42.45,"361,620,000",39.83,39.86,-0.03,30831900,54.55,54.38,0.17,8362000,172.04,160.5,11.54,5438700
5/11/2021,151.31,158.99,-7.68,8087400,170.65,168.88,1.77,8217900,186.61,198.02,-11.41,4662600,"34,572.74","34,269.16",303.58,"413,180,000",39.68,39.35,0.33,30568600,53.33,54.1,-0.77,7480100,134.05,138.18,-4.13,8368600
5/12/2021,154.11,152.68,1.43,5720800,168.54,168.2,0.34,6758300,196.65,186.13,10.52,3200900,"34,206.40","33,587.66",618.74,"381,350,000",39.44,39.69,-0.25,26208600,54.72,54.5,0.22,8345500,132.5,127.82,4.68,4742600
5/13/2021,152.6,149.87,2.73,5765000,166.97,169.96,-2.99,8018600,188.33,180.79,7.54,3054100,"33,624.74","34,021.45",-396.71,"350,820,000",39.5,40.1,-0.6,25415000,54.46,55.05,-0.59,7311600,129.4,121,8.4,5065600
5/14/2021,150.85,161.38,-10.53,6512900,171.48,170.22,1.26,5797700,183.49,192.77,-9.28,2980600,"34,050.86","34,382.13",-331.27,"303,230,000",40.24,40.02,0.22,18041100,55.24,55.21,0.03,5198500,121.25,131.69,-10.44,4242400
5/17/2021,159,160.43,-1.43,4231600,170.4,170.39,0.01,5722600,192.74,198.3,-5.56,2024500,"34,375.29","34,327.79",47.5,"291,910,000",40.07,40.11,-0.04,18095000,55.49,55.88,-0.39,5528200,133.01,140.16,-7.15,2820800
5/18/2021,160.16,159.53,0.63,4811400,169.98,170.45,-0.47,5846000,195.49,194.5,0.99,1839100,"34,351.18","34,060.66",290.52,"289,590,000",40.18,40.05,0.13,15805500,56.21,55.99,0.22,6982700,140.29,144.55,-4.26,2829700
5/19/2021,155.74,157.99,-2.25,3943700,169.91,170.08,-0.17,5533800,190,199.08,-9.08,1838100,"33,945.81","33,896.04",49.77,"348,480,000",39.9,39.83,0.07,20209500,56.25,56.34,-0.09,10347200,139.64,142.14,-2.5,1895000
5/20/2021,159.92,165.97,-6.05,4826300,169.94,171.07,-1.13,4853200,199.17,203.71,-4.54,3272900,"33,906.30","34,084.15",-177.85,"320,150,000",39.73,40.12,-0.39,18621100,56.97,57.44,-0.47,10172300,144.11,146.39,-2.28,2024900
5/21/2021,168.93,161.45,7.48,5169100,171.33,170.96,0.37,6501800,204.13,195.69,8.44,1525900,"34,121.91","34,207.84",-85.93,"306,360,000",40.21,39.95,0.26,21144800,57.58,57.4,0.18,7252800,149.21,143.01,6.2,1674500
5/24/2021,162.88,164.17,-1.29,4501300,170.9,170.55,0.35,5195100,197.51,194.89,2.62,1222000,"34,253.87","34,393.98",-140.11,"251,010,000",40.08,39.81,0.27,16922300,57.51,57.47,0.04,4324500,144.3,145.92,-1.62,1792700
5/25/2021,166.56,169.26,-2.7,7759900,170.67,170.08,0.59,7444700,194.46,197.5,-3.04,1444900,"34,428.66","34,312.46",116.2,"285,760,000",39.82,39.33,0.49,25916300,57.33,56.91,0.42,7404300,148.5,147.55,0.95,2135300
5/26/2021,168.7,175.59,-6.89,6885200,170,169.07,0.93,5726400,197.6,202.37,-4.77,1545300,"34,336.34","34,323.05",13.29,"258,780,000",39.29,38.92,0.37,28036500,57.01,56.54,0.47,4063400,147.01,150.9,-3.89,1827100
5/27/2021,174.2,179.54,-5.34,10844900,169.26,168.81,0.45,8114700,199.05,197.7,1.35,1324700,"34,432.47","34,464.64",-32.17,"520,630,000",38.97,38.65,0.32,38471200,56.21,56.89,-0.68,12365400,153.55,150.75,2.8,5867200
5/28/2021,178.62,185.01,-6.39,8567200,169.52,169.25,0.27,6400800,199.11,204,-4.89,2283100,"34,558.50","34,529.45",29.05,"290,850,000",38.75,38.73,0.02,16154100,56.75,56.77,-0.02,5563100,151.29,147.62,3.67,1702900
6/1/2021,184.08,184.66,-0.58,6010900,170.15,165.53,4.62,10448400,204.57,206.14,-1.57,1661900,"34,584.19","34,575.31",8.88,"287,700,000",38.94,38.5,0.44,23642400,57.14,56.25,0.89,6757100,149.14,145.4,3.74,2348800
6/2/2021,183.9,191.6,-7.7,10142500,165.3,166.2,-0.9,6806000,206.26,219.4,-13.14,2823300,"34,614.62","34,600.38",14.24,"263,810,000",38.64,38.79,-0.15,19629000,55.88,56.1,-0.22,6077800,143.59,171.3,-27.71,5678000
6/3/2021,188.89,195.22,-6.33,9270200,165.89,166.04,-0.15,5808800,218.3,215.31,2.99,1527700,"34,550.31","34,577.04",-26.73,"297,380,000",38.76,38.97,-0.21,17376300,55.78,56.25,-0.47,5497700,165.44,173.69,-8.25,3032000
6/4/2021,197.9,206.07,-8.17,11103300,167.01,165.97,1.04,6510300,218.62,233.29,-14.67,3226800,"34,618.69","34,756.39",-137.7,"270,050,000",39.05,39.15,-0.1,19375300,56.64,56.8,-0.16,4868800,174.99,183.01,-8.02,2990100
6/7/2021,207.1,219.57,-12.47,19034400,166,164.84,1.16,5362800,238.56,238.15,0.41,4361700,"34,766.20","34,630.24",135.96,"259,120,000",39.08,38.99,0.09,24110700,56.62,56.4,0.22,6282600,186,195.04,-9.04,3642200
6/8/2021,220.1,213,7.1,11857600,165.28,163.39,1.89,7746800,238.79,220.45,18.34,4125100,"34,645.84","34,599.82",46.02,"289,440,000",39.07,38.85,0.22,18880300,56.8,56.31,0.49,5164700,197.5,198.85,-1.35,3782500
6/9/2021,212.3,217.44,-5.14,8016500,163.99,165.59,-1.6,5552600,225.02,241.49,-16.47,3627300,"34,626.16","34,447.14",179.02,"245,100,000",39,39.81,-0.81,29824000,56.96,57.6,-0.64,7486500,200,209.64,-9.64,4913900
6/10/2021,216.62,217,-0.38,11763100,166,167.08,-1.08,6463100,240,239.82,0.18,2853300,"34,502.51","34,466.24",36.27,"309,310,000",39.9,40.68,-0.78,42613700,58.14,58.84,-0.7,7558300,205.68,204.94,0.74,3534900
6/11/2021,211.9,218.85,-6.95,5576000,167.07,164.96,2.11,7389900,238.97,238.55,0.42,1123100,"34,499.81","34,479.60",20.21,"260,840,000",40.66,40.15,0.51,21386900,59.13,58.77,0.36,7684400,204.5,209.68,-5.18,2552700
6/14/2021,213.27,207.41,5.86,11743700,164.5,165.37,-0.87,4931300,240.55,220.58,19.97,4425200,"34,472.52","34,393.75",78.77,"295,530,000",40.03,39.63,0.4,23408300,58.96,58.76,0.2,6596700,225.44,207.71,17.73,11199700
6/15/2021,203.49,201.59,1.9,6786300,165.23,164.49,0.74,5062900,224.14,218.17,5.97,2041100,"34,397.10","34,299.33",97.77,"272,430,000",39.71,39.59,0.12,20206900,58.99,58.84,0.15,5940400,200,187.07,12.93,6823100
6/16/2021,200,197.84,2.16,7264700,164.8,164.43,0.37,6988500,211.5,203.85,7.65,3931600,"34,308.48","34,033.67",274.81,"347,150,000",39.62,39.3,0.32,19177500,58.86,58.41,0.45,6968400,182.8,176.24,6.56,8109300
6/17/2021,200,202.47,-2.47,4955200,164.19,165.22,-1.03,5874700,209.9,214.2,-4.3,2107700,"34,014.38","33,823.45",190.93,"354,690,000",39.27,39.48,-0.21,19580100,58.06,58.35,-0.29,4875000,184.01,179.89,4.12,3757200
6/18/2021,201.39,199.19,2.2,6663800,163.27,161.98,1.29,12993000,211.91,212.42,-0.51,2256100,"33,622.70","33,290.08",332.62,"563,920,000",39.3,38.81,0.49,37775900,57.83,58.37,-0.54,14107300,177.01,174.41,2.6,2877000
6/21/2021,200.86,208.24,-7.38,7423100,162.77,163.84,-1.07,6592300,217.06,226.09,-9.03,1849800,"33,312.07","33,876.97",-564.9,"317,260,000",38.88,39.42,-0.54,19488100,58.2,58.31,-0.11,5305100,173.85,180.99,-7.14,5045600
6/22/2021,210.76,221.36,-10.6,10066300,163.71,163.62,0.09,5627800,228.25,236.49,-8.24,2032700,"33,872.56","33,945.58",-73.02,"284,130,000",39.41,39.61,-0.2,15975900,58.16,57.89,0.27,4899900,180.51,194.37,-13.86,4627500
6/23/2021,219.98,212.04,7.94,14558400,163.69,162.63,1.06,4493400,233.88,229.5,4.38,2707800,"33,948.54","33,874.24",74.3,"255,280,000",39.63,39.05,0.58,22025400,58.85,57.98,0.87,5804800,195.06,192.24,2.82,3849600
6/24/2021,214.38,220.14,-5.76,8171900,163.27,163.37,-0.1,4549200,231.1,227.79,3.31,1553200,"33,933.91","34,196.82",-262.91,"275,870,000",39.14,39.19,-0.05,13436500,58.39,58.42,-0.03,5247900,193,192.48,0.52,2293200
6/25/2021,221.26,219.94,1.32,13315600,162.94,164.21,-1.27,10963800,228.5,230.02,-1.52,1175000,"34,328.10","34,433.84",-105.74,"432,550,000",39.12,38.98,0.14,22774300,59.05,59.35,-0.3,9532500,193.86,189.79,4.07,12779700
6/28/2021,223,222.94,0.06,6190600,164.44,164.02,0.42,5604000,230.56,228.44,2.12,1508700,"34,428.10","34,283.27",144.83,"280,280,000",39.01,39.12,-0.11,19225700,59.78,60.07,-0.29,5822300,195.46,194.5,0.96,3556400
6/29/2021,221.19,234.46,-13.27,11417000,164,164.03,-0.03,3749500,226.3,228.06,-1.76,1669900,"34,338.89","34,292.29",46.6,"282,360,000",39.13,39.1,0.03,14516600,60.12,60.18,-0.06,4667300,195.17,208.94,-13.77,4033400
6/30/2021,237.98,234.98,3,9319100,164,164.74,-0.74,6151700,228,223.88,4.12,1763900,"34,290.74","34,502.51",-211.77,"295,560,000",39.14,39.16,-0.02,21248100,60.06,59.9,0.16,4575500,208.27,212.31,-4.04,3320400
7/1/2021,236.3,235.11,1.19,5927500,164.74,165.96,-1.22,6320200,224.5,224,0.5,943600,"34,507.32","34,633.53",-126.21,"268,280,000",39.17,39.56,-0.39,20035900,59.87,60.31,-0.44,4754700,215,215.76,-0.76,2782300
7/2/2021,235.1,234.3,0.8,4197800,166.02,168.98,-2.96,9059900,224.89,224,0.89,967600,"34,642.42","34,786.35",-143.93,"301,860,000",39.46,39.73,-0.27,16592700,60.26,60.79,-0.53,5197300,215.8,217.22,-1.42,4426300
7/6/2021,229.62,233.34,-3.72,4956500,167.91,167.97,-0.06,6098500,213.43,213.5,-0.07,2051000,"34,790.16","34,577.37",212.79,"348,430,000",39.48,39.29,0.19,18931900,60.41,59.9,0.51,6893600,214,215.19,-1.19,3276400
7/7/2021,231.76,221.9,9.86,4889300,167.48,169.41,-1.93,6293500,211.5,205.93,5.57,1427300,"34,604.17","34,681.79",-77.62,"302,700,000",39.22,39.35,-0.13,17665200,59.76,59.76,0,6434700,215.51,185.78,29.73,6428400
7/8/2021,215.66,232.79,-17.13,8719400,168.7,169.08,-0.38,5755500,195.67,207.93,-12.26,2013200,"34,569.01","34,421.93",147.08,"335,690,000",39,39.25,-0.25,23021200,59.45,59.26,0.19,6895000,179.14,189.64,-10.5,4217200
7/9/2021,231.96,232.81,-0.85,5305100,169.37,169.75,-0.38,6120900,216.24,217.4,-1.16,2065300,"34,457.51","34,870.16",-412.65,"301,750,000",39.53,39.61,-0.08,21578700,59.12,59.63,-0.51,6173600,189.29,188.59,0.7,2264900
7/12/2021,230.98,239.34,-8.36,6938200,169.73,169.48,0.25,7840500,217.37,215.69,1.68,1092000,"34,836.75","34,996.18",-159.43,"294,800,000",39.66,39.76,-0.1,24513000,60.29,60.5,-0.21,10067900,188.03,188.36,-0.33,1995800
7/13/2021,239.14,235.15,3.99,4186400,168.97,169.27,-0.3,4691200,214.43,207.84,6.59,1794600,"34,959.96","34,888.79",71.17,"322,430,000",39.77,39.65,0.12,12222000,60.09,60.61,-0.52,8321600,185.66,184.18,1.48,1601900
7/14/2021,237.24,246.66,-9.42,9420400,170,170.42,-0.42,6162900,207.93,212,-4.07,1526000,"34,920.83","34,933.23",-12.4,"344,340,000",39.72,39.95,-0.23,15888600,60.09,59.8,0.29,23737800,184.94,177.8,7.14,2689500
7/15/2021,246.66,259.67,-13.01,15130800,169.3,168.37,0.93,6656900,212.87,221.08,-8.21,2889300,"34,924.81","34,987.02",-62.21,"320,450,000",39.95,40.09,-0.14,20250800,58.79,56.96,1.83,27055800,177.03,179.14,-2.11,2229500
7/16/2021,276.92,286.43,-9.51,41397300,168.34,168.1,0.24,5834900,225.08,231.47,-6.39,5050000,"35,007.94","34,687.85",320.09,"322,980,000",40.14,40.35,-0.21,24270400,56.79,56.79,0,28642800,182,186.65,-4.65,3142400
7/19/2021,284.54,313.59,-29.05,35526800,166.48,166.88,-0.4,8219700,228,242.64,-14.64,5147300,"34,528.48","33,962.04",566.44,"440,440,000",40.07,40.15,-0.08,29818400,56.44,56.48,-0.04,41068100,187.29,210.51,-23.22,7361800
7/20/2021,318.22,307.33,10.89,123115500,166.9,168.45,-1.55,9902800,240.93,245.17,-4.24,6604900,"33,981.79","34,511.99",-530.2,"387,020,000",40.25,41.05,-0.8,48804100,57.27,57.54,-0.27,65540200,214.08,207.19,6.89,9840800
7/21/2021,298.51,321.11,-22.6,30859300,169.3,169.49,-0.19,7585200,244.95,259.61,-14.66,5335300,"34,556.96","34,798.00",-241.04,"317,090,000",41.24,41.02,0.22,27530200,57.91,57.77,0.14,19553100,201.7,210.23,-8.53,3848200
7/22/2021,319,323.48,-4.48,16491300,169.36,169.98,-0.62,5281900,269.56,280.98,-11.42,5589800,"34,799.68","34,823.35",-23.67,"291,610,000",41.12,41.47,-0.35,18913300,58.15,57.96,0.19,48604900,212.73,209.89,2.84,2516800
7/23/2021,330.9,348.83,-17.93,23431400,171,171.79,-0.79,5014900,287.03,281.96,5.07,4456600,"34,855.11","35,061.55",-206.44,"314,040,000",41.46,41.68,-0.22,21609200,58.36,58.23,0.13,14129800,212.06,203.24,8.82,3522500
7/26/2021,352,335.87,16.13,23387800,171.82,171.87,-0.05,4484900,289.5,286.26,3.24,4025300,"35,055.86","35,144.31",-88.45,"259,790,000",41.62,41.81,-0.19,23720000,57.52,56.79,0.73,19736700,201,193.36,7.64,2735600
7/27/2021,335.31,328.5,6.81,17196700,171.8,172.66,-0.86,7089300,293,284,9,4318800,"35,078.90","35,058.52",20.38,"326,610,000",41.82,42.1,-0.28,32544100,57.69,57.46,0.23,15839100,188.52,179.01,9.51,4297700
7/28/2021,333.01,349.32,-16.31,13091600,172.73,172.18,0.55,5750700,289,313.45,-24.45,4880600,"35,109.95","34,930.93",179.02,"347,170,000",42.35,43.45,-1.1,53822400,57.03,56.81,0.22,10798900,185.42,189.01,-3.59,2669800
7/29/2021,350.64,345.64,5,10100700,172.74,172.18,0.56,4214100,327.79,312.59,15.2,4094200,"34,985.99","35,084.53",-98.54,"222,680,000",43.23,42.79,0.44,29015000,58.01,57.64,0.37,10601800,194,184,10,2414900
