date,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake
2021-02-02,27.0,65.0,29.0,61.0,32.0,20.0,45.0,17.0,68.0,61.0,25.0,39.0,42.0,46.0,18.0,53.0,57.0,74.0,49.0,9.0,4.0,20.0,39.0
2021-02-03,27.0,59.0,22.0,65.0,35.0,23.0,47.0,17.0,72.0,63.0,27.0,34.0,44.0,50.0,17.0,67.0,54.0,75.0,51.0,11.0,2.0,24.0,40.0
2021-02-04,26.0,68.0,21.0,66.0,32.0,23.0,45.0,17.0,70.0,63.0,26.0,33.0,44.0,49.0,18.0,68.0,58.0,73.0,52.0,11.0,2.0,21.0,41.0
2021-02-05,24.0,46.0,30.0,68.0,34.0,23.0,47.0,17.0,69.0,60.0,28.0,38.0,46.0,40.0,19.0,58.0,49.0,78.0,51.0,9.0,2.0,23.0,41.0
2021-02-06,24.0,53.0,36.0,72.0,28.0,23.0,51.0,22.0,70.0,59.0,16.0,14.0,43.0,37.0,20.0,57.0,50.0,60.0,47.0,7.0,1.0,23.0,45.0
2021-02-07,22.0,45.0,17.0,80.0,36.0,22.0,57.0,19.0,71.0,58.0,12.0,15.0,48.0,43.0,22.0,74.0,49.0,57.0,43.0,7.0,1.0,26.0,39.0
2021-02-08,24.0,57.0,18.0,68.0,46.0,22.0,66.0,15.0,63.0,58.0,24.0,24.0,54.0,61.0,18.0,64.0,47.0,100.0,43.0,7.0,1.0,20.0,39.0
2021-02-09,27.0,50.0,16.0,61.0,30.0,21.0,47.0,17.0,69.0,61.0,26.0,31.0,43.0,48.0,23.0,46.0,59.0,78.0,50.0,6.0,2.0,22.0,40.0
2021-02-10,24.0,54.0,30.0,62.0,32.0,21.0,47.0,16.0,68.0,65.0,23.0,29.0,43.0,41.0,19.0,48.0,57.0,82.0,51.0,7.0,2.0,21.0,40.0
2021-02-11,22.0,55.0,25.0,59.0,30.0,24.0,45.0,17.0,65.0,60.0,26.0,32.0,44.0,44.0,20.0,49.0,54.0,74.0,50.0,6.0,2.0,21.0,41.0
2021-02-12,21.0,54.0,23.0,61.0,24.0,22.0,43.0,16.0,67.0,63.0,23.0,25.0,43.0,49.0,21.0,54.0,55.0,69.0,43.0,6.0,1.0,20.0,43.0
2021-02-13,18.0,50.0,25.0,68.0,26.0,22.0,48.0,21.0,71.0,57.0,12.0,15.0,46.0,33.0,24.0,56.0,49.0,62.0,45.0,5.0,1.0,22.0,44.0
2021-02-14,19.0,51.0,23.0,74.0,24.0,20.0,50.0,23.0,72.0,57.0,10.0,16.0,41.0,38.0,21.0,59.0,46.0,59.0,45.0,5.0,1.0,22.0,42.0
2021-02-15,19.0,58.0,36.0,58.0,33.0,20.0,49.0,19.0,65.0,57.0,15.0,12.0,46.0,35.0,17.0,57.0,48.0,68.0,44.0,4.0,1.0,21.0,42.0
2021-02-16,20.0,63.0,27.0,54.0,26.0,21.0,47.0,16.0,63.0,55.0,24.0,17.0,46.0,41.0,17.0,55.0,53.0,70.0,42.0,4.0,1.0,19.0,43.0
2021-02-17,18.0,65.0,26.0,61.0,22.0,22.0,45.0,19.0,60.0,61.0,23.0,23.0,51.0,41.0,18.0,42.0,53.0,69.0,42.0,4.0,1.0,20.0,42.0
2021-02-18,19.0,59.0,17.0,53.0,24.0,23.0,48.0,16.0,63.0,59.0,21.0,26.0,49.0,45.0,18.0,60.0,57.0,69.0,46.0,5.0,1.0,22.0,41.0
2021-02-19,17.0,50.0,21.0,65.0,26.0,23.0,49.0,17.0,66.0,61.0,24.0,25.0,45.0,34.0,18.0,61.0,49.0,71.0,47.0,3.0,1.0,21.0,43.0
2021-02-20,18.0,55.0,24.0,74.0,27.0,34.0,49.0,22.0,71.0,56.0,14.0,15.0,46.0,34.0,23.0,59.0,53.0,68.0,46.0,4.0,1.0,28.0,53.0
2021-02-21,18.0,67.0,28.0,78.0,29.0,42.0,52.0,21.0,75.0,56.0,14.0,15.0,44.0,37.0,20.0,61.0,53.0,62.0,42.0,4.0,1.0,25.0,52.0
2021-02-22,19.0,75.0,20.0,63.0,31.0,33.0,49.0,16.0,71.0,59.0,25.0,32.0,45.0,43.0,16.0,69.0,56.0,76.0,49.0,4.0,1.0,23.0,47.0
2021-02-23,19.0,62.0,19.0,67.0,28.0,26.0,49.0,15.0,67.0,62.0,26.0,35.0,44.0,52.0,17.0,52.0,60.0,75.0,49.0,4.0,1.0,21.0,44.0
2021-02-24,19.0,68.0,18.0,62.0,33.0,25.0,48.0,16.0,69.0,64.0,28.0,29.0,44.0,47.0,15.0,68.0,58.0,78.0,49.0,4.0,1.0,21.0,42.0
2021-02-25,19.0,63.0,19.0,60.0,29.0,26.0,46.0,16.0,66.0,62.0,27.0,31.0,46.0,45.0,16.0,61.0,57.0,76.0,49.0,4.0,1.0,22.0,43.0
2021-02-26,18.0,54.0,25.0,57.0,37.0,25.0,45.0,19.0,68.0,59.0,21.0,32.0,46.0,46.0,14.0,63.0,55.0,70.0,47.0,6.0,1.0,21.0,43.0
2021-02-27,18.0,49.0,27.0,72.0,26.0,24.0,49.0,21.0,72.0,55.0,12.0,25.0,46.0,33.0,15.0,59.0,51.0,64.0,45.0,4.0,1.0,24.0,49.0
2021-02-28,18.0,68.0,37.0,72.0,29.0,24.0,51.0,22.0,73.0,56.0,13.0,15.0,41.0,42.0,16.0,61.0,59.0,61.0,41.0,3.0,1.0,25.0,46.0
2021-03-01,19.0,66.0,20.0,64.0,29.0,24.0,50.0,17.0,71.0,60.0,24.0,32.0,46.0,49.0,13.0,66.0,57.0,74.0,46.0,3.0,1.0,22.0,44.0
2021-03-02,18.0,68.0,18.0,54.0,32.0,23.0,47.0,16.0,70.0,64.0,29.0,36.0,47.0,48.0,15.0,73.0,59.0,78.0,49.0,4.0,1.0,20.0,45.0
2021-03-03,18.0,56.0,23.0,66.0,26.0,24.0,44.0,17.0,69.0,63.0,28.0,36.0,44.0,48.0,15.0,69.0,57.0,80.0,45.0,5.0,1.0,19.0,44.0
2021-03-04,18.0,58.0,12.0,66.0,31.0,24.0,44.0,19.0,70.0,62.0,27.0,51.0,46.0,46.0,16.0,64.0,58.0,76.0,49.0,3.0,1.0,21.0,44.0
2021-03-05,17.0,62.0,22.0,61.0,30.0,25.0,43.0,19.0,66.0,60.0,24.0,46.0,46.0,37.0,14.0,67.0,59.0,73.0,48.0,4.0,1.0,21.0,46.0
2021-03-06,16.0,62.0,18.0,73.0,28.0,24.0,48.0,20.0,73.0,54.0,14.0,23.0,47.0,36.0,15.0,74.0,50.0,67.0,38.0,4.0,1.0,25.0,51.0
2021-03-07,18.0,45.0,15.0,76.0,26.0,25.0,51.0,23.0,78.0,55.0,13.0,22.0,44.0,33.0,16.0,79.0,54.0,68.0,39.0,4.0,1.0,25.0,49.0
2021-03-08,20.0,53.0,23.0,68.0,32.0,23.0,49.0,19.0,72.0,59.0,21.0,39.0,46.0,38.0,15.0,41.0,50.0,77.0,45.0,4.0,1.0,21.0,45.0
2021-03-09,19.0,55.0,17.0,55.0,27.0,22.0,45.0,18.0,68.0,58.0,24.0,44.0,43.0,42.0,15.0,68.0,56.0,75.0,47.0,4.0,1.0,21.0,45.0
2021-03-10,19.0,56.0,17.0,61.0,29.0,23.0,43.0,18.0,69.0,59.0,23.0,33.0,47.0,32.0,16.0,56.0,54.0,80.0,47.0,4.0,1.0,21.0,43.0
2021-03-11,18.0,69.0,13.0,64.0,31.0,23.0,43.0,15.0,66.0,62.0,24.0,35.0,44.0,39.0,15.0,61.0,60.0,75.0,48.0,3.0,1.0,20.0,45.0
2021-03-12,18.0,50.0,34.0,67.0,32.0,24.0,42.0,19.0,68.0,62.0,27.0,35.0,46.0,33.0,17.0,55.0,56.0,71.0,43.0,3.0,1.0,21.0,47.0
2021-03-13,15.0,64.0,35.0,71.0,25.0,23.0,46.0,19.0,70.0,58.0,11.0,15.0,46.0,31.0,18.0,81.0,52.0,63.0,34.0,5.0,1.0,23.0,51.0
2021-03-14,15.0,35.0,21.0,73.0,30.0,25.0,47.0,20.0,77.0,56.0,12.0,12.0,43.0,31.0,18.0,58.0,56.0,63.0,35.0,3.0,1.0,24.0,48.0
2021-03-15,17.0,60.0,15.0,58.0,26.0,23.0,44.0,17.0,67.0,55.0,22.0,23.0,44.0,35.0,16.0,60.0,57.0,71.0,43.0,3.0,1.0,20.0,44.0
2021-03-16,17.0,57.0,22.0,61.0,31.0,31.0,43.0,18.0,67.0,57.0,25.0,26.0,47.0,36.0,18.0,56.0,57.0,75.0,43.0,3.0,1.0,22.0,45.0
2021-03-17,18.0,56.0,26.0,63.0,34.0,29.0,41.0,17.0,66.0,62.0,22.0,32.0,46.0,34.0,18.0,63.0,60.0,73.0,43.0,3.0,1.0,20.0,45.0
2021-03-18,19.0,50.0,16.0,62.0,25.0,26.0,41.0,16.0,66.0,64.0,21.0,31.0,47.0,39.0,20.0,80.0,58.0,70.0,42.0,4.0,1.0,22.0,43.0
2021-03-19,17.0,53.0,18.0,64.0,27.0,28.0,42.0,20.0,66.0,60.0,22.0,26.0,47.0,33.0,24.0,58.0,55.0,72.0,43.0,3.0,1.0,22.0,47.0
2021-03-20,16.0,73.0,25.0,75.0,24.0,30.0,45.0,22.0,70.0,54.0,11.0,9.0,49.0,31.0,23.0,82.0,49.0,59.0,39.0,4.0,1.0,23.0,51.0
2021-03-21,18.0,52.0,25.0,73.0,25.0,26.0,47.0,22.0,78.0,54.0,10.0,12.0,44.0,36.0,22.0,65.0,52.0,61.0,35.0,3.0,1.0,24.0,52.0
2021-03-22,21.0,75.0,21.0,67.0,36.0,26.0,44.0,20.0,73.0,60.0,22.0,34.0,48.0,41.0,19.0,62.0,60.0,73.0,52.0,3.0,1.0,22.0,49.0
2021-03-23,21.0,49.0,22.0,64.0,31.0,23.0,41.0,21.0,73.0,60.0,22.0,35.0,46.0,40.0,13.0,68.0,56.0,74.0,47.0,4.0,1.0,22.0,46.0
2021-03-24,21.0,53.0,26.0,69.0,33.0,23.0,41.0,18.0,66.0,63.0,22.0,47.0,46.0,38.0,14.0,50.0,56.0,75.0,45.0,3.0,1.0,21.0,46.0
2021-03-25,20.0,53.0,22.0,64.0,26.0,26.0,43.0,17.0,67.0,61.0,24.0,37.0,47.0,38.0,15.0,67.0,58.0,73.0,43.0,4.0,1.0,21.0,47.0
2021-03-26,19.0,68.0,27.0,65.0,27.0,25.0,42.0,19.0,67.0,59.0,26.0,26.0,47.0,36.0,14.0,67.0,59.0,70.0,49.0,3.0,1.0,20.0,50.0
2021-03-27,18.0,56.0,33.0,74.0,32.0,24.0,44.0,22.0,66.0,50.0,11.0,11.0,48.0,37.0,19.0,46.0,55.0,56.0,37.0,3.0,1.0,23.0,54.0
2021-03-28,18.0,52.0,25.0,73.0,27.0,25.0,48.0,25.0,71.0,50.0,10.0,18.0,45.0,31.0,19.0,58.0,59.0,60.0,40.0,3.0,1.0,25.0,51.0
2021-03-29,20.0,55.0,22.0,68.0,32.0,24.0,43.0,17.0,67.0,58.0,23.0,32.0,49.0,39.0,16.0,69.0,61.0,69.0,45.0,5.0,1.0,22.0,51.0
2021-03-30,22.0,63.0,27.0,62.0,28.0,24.0,43.0,18.0,64.0,58.0,25.0,34.0,48.0,34.0,15.0,74.0,57.0,74.0,45.0,5.0,1.0,20.0,49.0
2021-03-31,20.0,52.0,23.0,62.0,30.0,26.0,43.0,21.0,65.0,63.0,20.0,26.0,47.0,37.0,14.0,58.0,56.0,72.0,43.0,5.0,1.0,22.0,49.0
2021-04-01,20.0,57.0,23.0,66.0,26.0,28.0,41.0,21.0,63.0,57.0,22.0,28.0,47.0,35.0,15.0,60.0,58.0,70.0,41.0,5.0,1.0,22.0,50.0
2021-04-02,20.0,58.0,34.0,66.0,35.0,26.0,44.0,24.0,65.0,55.0,16.0,22.0,50.0,32.0,14.0,55.0,51.0,68.0,38.0,5.0,1.0,23.0,52.0
2021-04-03,19.0,46.0,32.0,71.0,25.0,25.0,46.0,26.0,68.0,54.0,9.0,19.0,46.0,33.0,17.0,51.0,52.0,56.0,35.0,7.0,1.0,24.0,53.0
2021-04-04,19.0,58.0,13.0,73.0,26.0,25.0,50.0,33.0,68.0,45.0,11.0,17.0,44.0,36.0,15.0,70.0,60.0,58.0,30.0,6.0,0.0,24.0,52.0
2021-04-05,22.0,83.0,16.0,67.0,27.0,26.0,45.0,18.0,66.0,55.0,19.0,24.0,50.0,38.0,17.0,53.0,60.0,74.0,47.0,7.0,1.0,23.0,53.0
2021-04-06,22.0,57.0,29.0,60.0,30.0,26.0,43.0,18.0,67.0,58.0,24.0,28.0,51.0,44.0,18.0,54.0,59.0,76.0,47.0,7.0,1.0,21.0,51.0
2021-04-07,23.0,74.0,15.0,62.0,34.0,24.0,43.0,18.0,66.0,61.0,23.0,32.0,48.0,43.0,15.0,58.0,59.0,78.0,45.0,7.0,1.0,22.0,51.0
2021-04-08,22.0,52.0,21.0,63.0,35.0,23.0,41.0,16.0,65.0,61.0,24.0,30.0,47.0,39.0,15.0,46.0,60.0,76.0,46.0,7.0,1.0,21.0,50.0
2021-04-09,19.0,56.0,18.0,64.0,28.0,23.0,51.0,18.0,64.0,54.0,23.0,35.0,47.0,43.0,14.0,53.0,61.0,69.0,45.0,6.0,1.0,22.0,50.0
2021-04-10,19.0,49.0,26.0,69.0,31.0,23.0,51.0,22.0,73.0,54.0,12.0,13.0,48.0,36.0,17.0,86.0,61.0,60.0,40.0,6.0,1.0,24.0,56.0
2021-04-11,19.0,59.0,25.0,76.0,33.0,24.0,50.0,24.0,79.0,55.0,13.0,15.0,46.0,39.0,17.0,74.0,62.0,58.0,40.0,5.0,0.0,24.0,54.0
2021-04-12,22.0,74.0,24.0,65.0,45.0,25.0,48.0,18.0,72.0,61.0,24.0,34.0,49.0,41.0,15.0,58.0,60.0,73.0,48.0,5.0,1.0,24.0,52.0
2021-04-13,24.0,58.0,24.0,63.0,31.0,23.0,45.0,18.0,68.0,61.0,25.0,35.0,47.0,41.0,19.0,57.0,63.0,74.0,48.0,6.0,1.0,21.0,48.0
2021-04-14,21.0,60.0,17.0,60.0,40.0,23.0,41.0,19.0,67.0,64.0,27.0,36.0,49.0,42.0,24.0,63.0,61.0,75.0,51.0,6.0,1.0,22.0,47.0
2021-04-15,22.0,61.0,15.0,63.0,50.0,25.0,41.0,17.0,67.0,64.0,23.0,43.0,47.0,35.0,23.0,63.0,60.0,72.0,44.0,5.0,1.0,21.0,47.0
2021-04-16,18.0,76.0,20.0,66.0,38.0,25.0,42.0,21.0,66.0,58.0,22.0,20.0,47.0,37.0,30.0,61.0,60.0,70.0,45.0,5.0,1.0,22.0,50.0
2021-04-17,18.0,46.0,26.0,75.0,74.0,26.0,47.0,26.0,72.0,55.0,12.0,17.0,50.0,35.0,26.0,84.0,56.0,61.0,38.0,5.0,1.0,25.0,56.0
2021-04-18,18.0,44.0,26.0,71.0,31.0,32.0,49.0,25.0,76.0,54.0,11.0,16.0,44.0,32.0,21.0,70.0,55.0,60.0,43.0,5.0,1.0,25.0,53.0
2021-04-19,20.0,68.0,20.0,60.0,42.0,29.0,42.0,20.0,72.0,57.0,22.0,35.0,47.0,40.0,20.0,58.0,60.0,73.0,48.0,5.0,1.0,20.0,51.0
2021-04-20,19.0,74.0,22.0,59.0,56.0,25.0,42.0,18.0,69.0,61.0,24.0,30.0,47.0,34.0,21.0,56.0,64.0,72.0,50.0,5.0,1.0,21.0,48.0
2021-04-21,18.0,46.0,29.0,60.0,46.0,24.0,40.0,20.0,69.0,61.0,24.0,26.0,46.0,40.0,19.0,63.0,63.0,79.0,45.0,4.0,1.0,20.0,47.0
2021-04-22,19.0,55.0,27.0,62.0,55.0,26.0,41.0,18.0,70.0,64.0,29.0,36.0,46.0,38.0,19.0,69.0,63.0,76.0,52.0,5.0,1.0,22.0,51.0
2021-04-23,18.0,57.0,19.0,63.0,43.0,25.0,40.0,21.0,67.0,84.0,26.0,30.0,48.0,43.0,18.0,77.0,58.0,70.0,47.0,6.0,1.0,21.0,50.0
2021-04-24,17.0,51.0,27.0,70.0,44.0,25.0,43.0,26.0,72.0,69.0,12.0,10.0,47.0,31.0,18.0,66.0,52.0,59.0,39.0,6.0,1.0,23.0,54.0
2021-04-25,18.0,73.0,12.0,75.0,47.0,26.0,47.0,29.0,80.0,59.0,16.0,13.0,46.0,34.0,15.0,50.0,61.0,61.0,41.0,7.0,1.0,25.0,57.0
2021-04-26,19.0,57.0,12.0,62.0,43.0,26.0,43.0,20.0,72.0,62.0,25.0,35.0,49.0,44.0,16.0,62.0,63.0,72.0,49.0,6.0,1.0,21.0,53.0
2021-04-27,19.0,62.0,12.0,62.0,59.0,27.0,41.0,19.0,72.0,61.0,23.0,38.0,49.0,43.0,18.0,74.0,63.0,73.0,50.0,6.0,1.0,21.0,50.0
2021-04-28,18.0,60.0,12.0,63.0,26.0,28.0,41.0,18.0,69.0,65.0,25.0,37.0,53.0,42.0,18.0,67.0,59.0,77.0,49.0,5.0,1.0,22.0,50.0
2021-04-29,18.0,63.0,17.0,64.0,67.0,25.0,41.0,20.0,72.0,63.0,26.0,35.0,47.0,35.0,17.0,63.0,61.0,73.0,47.0,5.0,1.0,20.0,49.0
2021-04-30,15.0,62.0,16.0,55.0,67.0,25.0,40.0,18.0,68.0,59.0,24.0,32.0,47.0,38.0,17.0,64.0,55.0,68.0,43.0,5.0,1.0,21.0,51.0
2021-05-01,16.0,48.0,15.0,69.0,57.0,24.0,43.0,24.0,70.0,55.0,14.0,14.0,47.0,33.0,20.0,58.0,56.0,60.0,38.0,5.0,1.0,24.0,60.0
2021-05-02,15.0,62.0,30.0,63.0,31.0,26.0,44.0,26.0,74.0,57.0,14.0,15.0,47.0,38.0,19.0,80.0,63.0,59.0,35.0,5.0,0.0,24.0,58.0
2021-05-03,16.0,53.0,18.0,61.0,47.0,26.0,43.0,20.0,73.0,63.0,23.0,33.0,51.0,42.0,24.0,59.0,64.0,69.0,42.0,4.0,1.0,22.0,54.0
2021-05-04,14.0,60.0,14.0,60.0,47.0,26.0,43.0,18.0,67.0,61.0,24.0,34.0,54.0,39.0,27.0,62.0,61.0,71.0,47.0,5.0,1.0,22.0,49.0
2021-05-05,16.0,69.0,9.0,63.0,49.0,26.0,41.0,20.0,67.0,63.0,20.0,36.0,49.0,41.0,33.0,54.0,56.0,76.0,44.0,5.0,1.0,20.0,49.0
2021-05-06,14.0,75.0,18.0,63.0,48.0,25.0,40.0,20.0,67.0,61.0,25.0,29.0,48.0,37.0,32.0,72.0,61.0,72.0,47.0,5.0,1.0,22.0,50.0
2021-05-07,14.0,55.0,32.0,57.0,37.0,26.0,41.0,21.0,67.0,64.0,22.0,31.0,50.0,42.0,28.0,55.0,57.0,72.0,46.0,5.0,1.0,22.0,54.0
2021-05-08,13.0,75.0,21.0,62.0,57.0,24.0,40.0,25.0,76.0,58.0,10.0,12.0,50.0,32.0,32.0,74.0,56.0,59.0,34.0,5.0,1.0,25.0,58.0
2021-05-09,12.0,35.0,17.0,64.0,55.0,25.0,45.0,26.0,73.0,56.0,11.0,9.0,45.0,39.0,34.0,69.0,55.0,54.0,35.0,4.0,0.0,24.0,56.0
2021-05-10,15.0,71.0,19.0,55.0,52.0,27.0,43.0,18.0,70.0,62.0,22.0,34.0,50.0,39.0,32.0,58.0,61.0,69.0,45.0,6.0,1.0,22.0,54.0
2021-05-11,15.0,62.0,18.0,61.0,68.0,25.0,41.0,17.0,76.0,61.0,26.0,23.0,50.0,39.0,29.0,63.0,59.0,74.0,47.0,5.0,1.0,22.0,52.0
2021-05-12,14.0,69.0,17.0,55.0,53.0,25.0,39.0,18.0,69.0,62.0,26.0,32.0,47.0,41.0,27.0,59.0,58.0,75.0,44.0,4.0,1.0,22.0,49.0
2021-05-13,13.0,62.0,11.0,55.0,77.0,28.0,40.0,19.0,70.0,63.0,22.0,18.0,49.0,41.0,25.0,65.0,56.0,72.0,41.0,4.0,1.0,21.0,52.0
2021-05-14,13.0,54.0,13.0,57.0,31.0,26.0,40.0,20.0,67.0,62.0,21.0,19.0,51.0,42.0,25.0,59.0,59.0,62.0,40.0,5.0,1.0,22.0,56.0
2021-05-15,12.0,66.0,20.0,71.0,47.0,25.0,41.0,23.0,67.0,55.0,11.0,16.0,49.0,35.0,29.0,73.0,53.0,59.0,33.0,3.0,1.0,24.0,63.0
2021-05-16,11.0,62.0,18.0,74.0,78.0,26.0,46.0,28.0,76.0,54.0,10.0,13.0,47.0,33.0,26.0,54.0,53.0,56.0,37.0,4.0,1.0,28.0,59.0
2021-05-17,13.0,59.0,16.0,58.0,60.0,26.0,43.0,20.0,68.0,60.0,18.0,31.0,50.0,35.0,21.0,66.0,63.0,70.0,40.0,5.0,1.0,22.0,58.0
2021-05-18,13.0,71.0,14.0,62.0,36.0,27.0,42.0,16.0,69.0,61.0,19.0,19.0,51.0,38.0,23.0,62.0,56.0,72.0,44.0,4.0,1.0,22.0,58.0
2021-05-19,12.0,54.0,20.0,62.0,80.0,26.0,40.0,18.0,72.0,64.0,17.0,27.0,48.0,38.0,22.0,71.0,61.0,70.0,45.0,5.0,1.0,21.0,55.0
2021-05-20,12.0,62.0,23.0,61.0,37.0,27.0,41.0,21.0,63.0,61.0,17.0,32.0,49.0,37.0,19.0,70.0,59.0,71.0,42.0,3.0,1.0,20.0,57.0
2021-05-21,11.0,61.0,20.0,63.0,38.0,26.0,40.0,20.0,63.0,60.0,18.0,26.0,51.0,34.0,18.0,58.0,60.0,67.0,43.0,4.0,1.0,23.0,62.0
2021-05-22,11.0,62.0,24.0,64.0,69.0,28.0,43.0,22.0,67.0,54.0,9.0,9.0,51.0,30.0,18.0,66.0,56.0,58.0,35.0,4.0,1.0,25.0,68.0
2021-05-23,11.0,74.0,28.0,71.0,79.0,28.0,45.0,23.0,81.0,54.0,9.0,9.0,49.0,38.0,20.0,69.0,61.0,60.0,31.0,4.0,1.0,26.0,68.0
2021-05-24,12.0,76.0,23.0,62.0,51.0,29.0,44.0,19.0,69.0,60.0,16.0,26.0,52.0,35.0,16.0,50.0,63.0,67.0,41.0,5.0,1.0,25.0,67.0
2021-05-25,12.0,50.0,11.0,59.0,39.0,32.0,42.0,19.0,65.0,58.0,19.0,24.0,52.0,38.0,18.0,57.0,63.0,70.0,42.0,5.0,1.0,25.0,63.0
2021-05-26,11.0,62.0,11.0,60.0,63.0,28.0,41.0,17.0,61.0,67.0,18.0,26.0,50.0,40.0,19.0,44.0,67.0,70.0,39.0,3.0,1.0,24.0,59.0
2021-05-27,9.0,60.0,11.0,57.0,49.0,26.0,41.0,15.0,61.0,59.0,16.0,25.0,49.0,34.0,17.0,58.0,67.0,66.0,41.0,5.0,1.0,24.0,61.0
2021-05-28,9.0,61.0,27.0,62.0,30.0,26.0,42.0,18.0,60.0,56.0,16.0,13.0,52.0,36.0,15.0,51.0,67.0,60.0,36.0,4.0,1.0,23.0,64.0
2021-05-29,9.0,34.0,10.0,59.0,65.0,28.0,43.0,20.0,67.0,57.0,7.0,6.0,58.0,37.0,15.0,62.0,63.0,53.0,33.0,4.0,0.0,28.0,72.0
2021-05-30,9.0,72.0,24.0,66.0,34.0,37.0,48.0,22.0,69.0,54.0,9.0,12.0,51.0,40.0,15.0,68.0,59.0,52.0,36.0,4.0,1.0,26.0,78.0
2021-05-31,9.0,59.0,11.0,70.0,47.0,37.0,48.0,25.0,68.0,51.0,12.0,7.0,49.0,38.0,15.0,72.0,65.0,54.0,33.0,4.0,1.0,25.0,80.0
2021-06-01,10.0,69.0,14.0,58.0,36.0,29.0,42.0,19.0,61.0,55.0,14.0,11.0,52.0,39.0,13.0,48.0,62.0,63.0,38.0,5.0,1.0,24.0,69.0
2021-06-02,9.0,72.0,12.0,60.0,71.0,26.0,41.0,18.0,60.0,63.0,16.0,18.0,51.0,38.0,18.0,68.0,62.0,69.0,39.0,5.0,2.0,25.0,64.0
2021-06-03,9.0,70.0,15.0,54.0,48.0,28.0,43.0,19.0,60.0,60.0,16.0,16.0,49.0,37.0,17.0,61.0,68.0,71.0,42.0,5.0,2.0,25.0,64.0
2021-06-04,9.0,72.0,13.0,55.0,27.0,28.0,43.0,20.0,59.0,60.0,16.0,15.0,52.0,38.0,15.0,67.0,69.0,70.0,38.0,4.0,1.0,25.0,68.0
2021-06-05,9.0,63.0,25.0,71.0,64.0,29.0,45.0,19.0,59.0,53.0,8.0,9.0,51.0,33.0,15.0,80.0,68.0,61.0,36.0,5.0,1.0,28.0,79.0
2021-06-06,9.0,76.0,17.0,68.0,28.0,28.0,47.0,22.0,63.0,51.0,10.0,11.0,47.0,37.0,14.0,59.0,74.0,59.0,37.0,4.0,1.0,26.0,78.0
2021-06-07,9.0,57.0,17.0,55.0,43.0,26.0,46.0,18.0,58.0,55.0,14.0,17.0,50.0,42.0,13.0,63.0,67.0,68.0,31.0,5.0,1.0,24.0,67.0
2021-06-08,9.0,70.0,16.0,55.0,51.0,26.0,45.0,17.0,58.0,56.0,16.0,17.0,52.0,36.0,15.0,63.0,65.0,72.0,38.0,4.0,1.0,24.0,65.0
2021-06-09,9.0,58.0,13.0,61.0,67.0,27.0,42.0,16.0,61.0,61.0,16.0,11.0,50.0,39.0,13.0,58.0,71.0,74.0,37.0,4.0,2.0,24.0,62.0
2021-06-10,9.0,79.0,19.0,58.0,37.0,28.0,41.0,18.0,58.0,60.0,15.0,13.0,51.0,44.0,13.0,66.0,70.0,72.0,37.0,5.0,3.0,24.0,65.0
2021-06-11,10.0,62.0,27.0,55.0,28.0,27.0,43.0,17.0,56.0,58.0,14.0,12.0,53.0,40.0,15.0,67.0,61.0,68.0,38.0,5.0,3.0,26.0,70.0
2021-06-12,8.0,70.0,9.0,65.0,83.0,28.0,44.0,20.0,58.0,60.0,8.0,9.0,49.0,40.0,14.0,75.0,65.0,56.0,31.0,5.0,2.0,25.0,75.0
2021-06-13,9.0,72.0,25.0,66.0,34.0,29.0,49.0,21.0,60.0,56.0,9.0,10.0,48.0,37.0,16.0,73.0,70.0,56.0,33.0,5.0,2.0,26.0,80.0
2021-06-14,10.0,65.0,12.0,58.0,44.0,29.0,44.0,17.0,58.0,57.0,12.0,14.0,52.0,38.0,15.0,50.0,72.0,68.0,36.0,5.0,2.0,25.0,71.0
2021-06-15,9.0,76.0,26.0,57.0,40.0,29.0,43.0,16.0,58.0,60.0,12.0,16.0,52.0,46.0,16.0,47.0,67.0,71.0,38.0,5.0,2.0,23.0,67.0
2021-06-16,10.0,64.0,15.0,63.0,67.0,28.0,42.0,17.0,59.0,64.0,11.0,15.0,51.0,40.0,15.0,59.0,66.0,70.0,39.0,5.0,2.0,25.0,66.0
2021-06-17,9.0,78.0,20.0,55.0,44.0,32.0,43.0,17.0,58.0,64.0,10.0,20.0,51.0,39.0,16.0,72.0,68.0,70.0,39.0,4.0,2.0,24.0,67.0
2021-06-18,9.0,67.0,27.0,54.0,36.0,29.0,43.0,19.0,57.0,57.0,11.0,14.0,54.0,40.0,16.0,52.0,68.0,66.0,39.0,4.0,1.0,27.0,71.0
2021-06-19,9.0,55.0,31.0,59.0,74.0,30.0,45.0,22.0,59.0,60.0,7.0,13.0,51.0,41.0,14.0,55.0,68.0,55.0,34.0,5.0,1.0,27.0,79.0
2021-06-20,9.0,63.0,17.0,63.0,43.0,30.0,48.0,23.0,60.0,52.0,7.0,8.0,47.0,36.0,13.0,62.0,68.0,52.0,35.0,9.0,1.0,25.0,78.0
2021-06-21,9.0,58.0,16.0,52.0,56.0,28.0,42.0,16.0,55.0,57.0,11.0,11.0,51.0,53.0,13.0,55.0,69.0,67.0,34.0,8.0,1.0,22.0,70.0
