Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake
1/6/21,111.11,116.26,-5.15,21590900,157.24,159.83,-2.59,8230100,86.75,91.16,-4.41,3070800,"30,362.78","30,829.40",-466.62,"500,430,000",36.83,36.87,-0.04,34962500,40,76,27,28,57,12,58,29,8,9,12,14,3,12,34,27,7,54,31,17,39,11,26,73,19,40,52,32,69,23,20,41,14,60,64,19,100,39,35,18,46,54,62,45,10,1,20,35
1/7/21,120.1,115.09,5.01,20614100,159,160.37,-1.37,7747200,94,93.69,0.31,2980500,"30,901.18","31,041.13",-139.95,"427,810,000",37.04,37.06,-0.02,27809500,30,84,52,20,59,13,57,30,8,4,4,38,3,13,29,23,6,22,35,14,33,12,22,75,21,39,70,31,65,27,20,45,16,64,63,21,62,41,32,18,69,52,66,47,10,1,21,39
1/8/21,116.52,112.75,3.77,12376900,160.51,160.04,0.47,8228900,98.1,100.39,-2.29,3988400,"31,069.58","31,097.97",-28.39,"381,150,000",37.16,37.13,0.03,33462400,36,78,25,26,57,11,60,30,9,9,4,24,1,11,31,25,7,17,47,16,48,12,24,66,17,41,51,41,74,25,36,49,20,66,61,10,28,39,24,19,63,47,53,42,9,1,26,40
1/11/21,112.75,117.26,-4.51,16650600,160.56,159.37,1.19,7066200,102.84,108.9,-6.06,4772800,"31,015.37","31,008.69",6.68,"356,540,000",37.22,37.77,-0.55,47286900,32,85,39,26,60,13,64,27,8,0,16,26,3,12,38,27,7,44,36,14,57,14,25,71,21,40,75,28,75,33,23,47,17,67,63,21,32,40,41,15,59,54,70,51,9,1,23,37
1/12/21,117.93,124.55,-6.62,15276200,159.15,158.13,1.02,6903200,104.97,105.45,-0.48,3550800,"31,015.01","31,068.69",-53.68,"362,620,000",37.7,37.18,0.52,47831100,30,83,43,28,64,11,63,30,8,13,12,41,2,11,52,29,7,17,36,15,57,12,27,75,24,38,53,24,62,28,23,45,15,70,65,20,37,42,35,14,54,49,75,51,8,1,22,39
1/13/21,123.7,124.06,-0.36,14324600,158.23,157.89,0.34,6643100,103.48,102.61,0.87,1816000,"31,084.88","31,060.47",24.41,"413,250,000",37,36.86,0.14,31027900,35,87,60,30,67,13,65,30,8,0,20,24,1,8,42,28,7,23,36,16,59,11,26,77,24,38,62,21,63,33,22,47,17,67,66,20,37,43,35,15,56,48,72,57,9,1,21,39
1/14/21,122.8,129.72,-6.92,13346700,160.45,160.65,-0.2,10030800,102.79,105.85,-3.06,1910200,"31,085.67","30,991.52",94.15,"427,810,000",36.78,36.75,0.03,30272000,36,87,38,23,64,14,66,28,8,0,20,57,2,9,46,27,7,11,41,16,64,13,26,70,24,35,61,33,67,34,22,47,20,69,65,22,32,41,36,14,69,48,70,67,9,1,23,40
1/15/21,129.6,129.65,-0.05,15769500,160.3,160.3,0,7630800,104.25,101.59,2.66,3151600,"30,926.77","30,814.26",112.51,"433,000,000",36.68,36.7,-0.02,34287800,27,78,22,28,60,12,63,27,6,13,28,45,3,12,34,29,6,67,40,14,61,11,23,76,18,33,64,30,73,24,21,48,19,71,60,11,17,41,31,16,60,47,58,50,9,1,27,44
1/19/21,122.1,125.01,-2.91,16528900,162,162.78,-0.78,9057600,101.26,104.7,-3.44,2018200,"30,887.42","30,930.52",-43.1,"386,400,000",36.76,36.73,0.03,33451300,33,88,34,30,67,9,64,29,6,9,24,42,4,11,59,29,6,34,38,16,42,15,26,83,24,34,63,23,60,30,23,55,15,64,60,23,33,40,35,15,61,48,67,49,9,1,20,36
1/20/21,124.51,125.14,-0.63,8001600,163.2,162.38,0.82,6839900,104.41,103.23,1.18,1615700,"31,017.54","31,188.38",-170.84,"384,980,000",36.79,36.5,0.29,35400100,38,85,21,24,64,9,63,28,6,13,12,50,3,14,37,34,5,28,33,13,38,13,23,76,23,32,50,32,63,36,23,54,16,68,65,25,30,40,37,12,56,55,70,52,9,1,25,38
1/21/21,125.28,132.98,-7.7,20880800,161.32,161.73,-0.41,6818000,104,105.43,-1.43,2256300,"31,198.01","31,176.01",22,"418,780,000",36.39,36.48,-0.09,33829700,31,88,28,31,66,10,61,27,6,9,8,38,6,13,40,26,6,22,32,15,38,13,23,78,23,32,72,30,60,31,23,49,17,68,59,22,38,43,39,13,49,48,74,53,9,2,21,40
1/22/21,132.5,131.02,1.48,10067200,162.36,163.55,-1.19,8137000,104.5,108.44,-3.94,1696300,"31,141.56","30,996.98",144.58,"436,040,000",36.32,36.55,-0.23,26271200,37,79,34,28,65,10,63,26,6,0,8,45,3,12,57,25,7,11,36,14,49,12,25,74,19,31,60,31,69,30,22,53,19,68,60,15,21,43,32,15,65,46,60,45,8,2,26,45
1/25/21,138.4,147,-8.6,26970900,165.01,165.98,-0.97,9924400,108,110.61,-2.61,2882600,"30,989.85","30,960.00",29.85,"472,890,000",36.55,37.28,-0.73,31728500,32,93,21,30,71,13,67,25,6,9,12,35,2,12,48,26,7,33,34,14,59,17,24,76,22,32,67,21,59,28,22,47,14,69,62,25,36,43,40,14,52,56,75,49,9,2,20,43
1/26/21,145.15,151.93,-6.78,16964700,169.7,170.48,-0.78,14205700,110.28,106.29,3.99,3863900,"30,968.55","30,937.04",31.51,"373,150,000",37.27,37.31,-0.04,27718700,31,87,22,29,70,11,65,27,7,5,19,53,2,13,36,26,6,17,36,13,46,13,28,77,25,32,67,29,61,33,21,45,18,71,64,25,37,43,37,14,61,55,78,53,8,3,20,41
1/27/21,151.2,155.73,-4.53,20262900,169.12,167.88,1.24,14207300,105.15,105.97,-0.82,2139600,"30,893.78","30,303.17",590.61,"566,470,000",36.99,36.24,0.75,50561200,32,90,33,26,69,10,66,26,7,18,19,62,4,12,55,24,5,28,37,17,53,12,24,76,24,30,66,30,58,37,22,44,17,68,61,28,32,40,35,14,70,48,72,53,9,3,20,40
1/28/21,154.1,159.55,-5.45,16497400,168.2,169.16,-0.96,8944400,107.66,110,-2.34,2296600,"30,377.19","30,603.36",-226.17,"465,140,000",35.95,35.86,0.09,39466700,38,88,34,27,68,8,66,26,7,9,12,26,3,27,43,25,5,5,34,14,60,13,26,73,24,28,66,23,59,34,21,44,17,68,60,27,33,43,37,19,61,53,72,52,9,3,21,42
1/29/21,174.99,173.16,1.83,39687300,164.26,163.13,1.13,22505900,114.94,116.94,-2,6622800,"30,553.91","29,982.62",571.29,"536,320,000",36.88,35.9,0.98,60251900,35,83,50,30,68,11,63,25,5,5,4,27,2,28,61,22,5,28,36,15,54,12,21,74,18,27,47,26,71,28,23,46,23,72,56,15,20,44,37,19,70,47,63,47,9,3,24,47
2/1/21,173.03,157.48,15.55,22056500,165.31,162.71,2.6,9971400,117.85,116.1,1.75,2898200,"30,054.73","30,211.91",-157.18,"347,060,000",35.93,35.8,0.13,40395800,40,83,28,28,69,9,66,25,6,13,8,38,5,16,62,24,5,11,36,15,49,15,27,76,21,27,65,29,61,32,20,45,17,68,61,25,39,42,46,18,53,57,74,49,9,4,20,39
2/2/21,158.52,158.58,-0.06,14923900,163.38,161.25,2.13,11443300,115,114.76,0.24,1906700,"30,276.88","30,687.48",-410.6,"333,160,000",35.76,34.99,0.77,84062400,38,91,37,26,68,9,67,25,6,9,4,38,4,12,45,24,4,33,35,16,55,12,28,81,23,27,59,22,65,35,23,47,17,72,63,27,34,44,50,17,67,54,75,51,11,2,24,40
2/3/21,156.6,165.86,-9.26,11355900,160.94,160.5,0.44,8601900,114.21,118.02,-3.81,2426900,"30,689.65","30,723.60",-33.95,"305,590,000",34.99,34.84,0.15,38524200,33,88,38,29,71,10,70,27,6,5,0,33,4,14,68,24,5,28,34,17,41,13,28,88,24,26,68,21,66,32,23,45,17,70,63,26,33,44,49,18,68,58,73,52,11,2,21,41
2/4/21,166.42,173.31,-6.89,10618300,161,161.99,-0.99,7758100,117.9,117.56,0.34,1441700,"30,737.78","31,055.86",-318.08,"338,330,000",34.81,34.89,-0.08,34284900,30,85,47,28,72,11,66,27,7,5,4,36,4,14,66,25,5,28,33,16,42,10,27,89,24,24,46,30,68,34,23,47,17,69,60,28,38,46,40,19,58,49,78,51,9,2,23,41
2/5/21,170.99,176.24,-5.25,8990000,164.86,164.45,0.41,9495300,117.43,117.57,-0.14,876800,"31,093.81","31,148.24",-54.43,"293,550,000",34.92,34.92,0,31749600,41,86,45,32,70,9,66,26,6,5,8,40,5,12,33,27,5,40,38,15,53,10,27,75,20,24,53,36,72,28,23,51,22,70,59,16,14,43,37,20,57,50,60,47,7,1,23,45
2/8/21,177,185.98,-8.98,12927400,165.03,164.92,0.11,6035300,117.61,119.5,-1.89,1922900,"31,191.20","31,385.76",-194.56,"322,250,000",34.96,34.82,0.14,31633900,40,82,30,29,68,10,61,27,6,9,4,44,3,10,48,23,4,33,43,14,59,13,25,77,18,27,50,16,61,30,21,47,17,69,61,26,31,43,48,23,46,59,78,50,6,2,22,40
2/9/21,186.21,179.52,6.69,8403100,165.2,166.27,-1.07,5544200,119.97,117.53,2.44,1099200,"31,359.88","31,375.83",-15.95,"308,210,000",34.8,34.97,-0.17,30170200,42,88,29,24,73,8,67,28,8,5,8,40,5,12,51,24,4,6,32,16,54,12,23,89,24,24,54,30,62,32,21,47,16,68,65,23,29,43,41,19,48,57,82,51,7,2,21,40
2/10/21,182.74,179.34,3.4,7067500,167.89,166.81,1.08,5921300,119.06,119.35,-0.29,1397500,"31,428.02","31,437.80",-9.78,"326,450,000",35,34.74,0.26,29039900,34,92,41,31,74,10,66,26,6,13,4,51,3,12,38,22,5,28,35,17,52,10,24,88,30,22,55,25,59,30,24,45,17,65,60,26,32,44,44,20,49,54,74,50,6,2,21,41
2/11/21,178.29,183.44,-5.15,5464100,167,166.06,0.94,4871300,119,118.03,0.97,1352800,"31,466.49","31,430.70",35.79,"280,320,000",34.8,34.43,0.37,30885200,32,85,22,26,73,12,61,25,6,0,8,45,4,11,63,22,6,28,34,15,48,9,24,79,27,21,54,23,61,24,22,43,16,67,63,23,25,43,49,21,54,55,69,43,6,1,20,43
2/12/21,184.89,183.74,1.15,5705500,164.4,166.58,-2.18,4413100,118.49,117.56,0.93,1028600,"31,420.80","31,458.40",-37.6,"263,090,000",34.44,34.72,-0.28,25578600,39,78,58,24,66,8,65,25,5,0,0,49,5,11,55,21,6,18,34,13,76,11,24,72,19,18,50,25,68,26,22,48,21,71,57,12,15,46,33,24,56,49,62,45,5,1,22,44
2/16/21,182.41,178.53,3.88,6917500,166.58,165.07,1.51,5656100,117,114.38,2.62,1517500,"31,472.08","31,522.75",-50.67,"329,210,000",34.85,34.69,0.16,28730300,43,84,33,29,69,7,74,24,4,5,12,46,5,22,65,25,4,47,34,15,49,13,22,67,19,18,65,26,61,22,22,45,19,60,61,23,23,51,41,18,42,53,69,42,4,1,20,42
2/17/21,174.28,176.76,-2.48,6554600,164.97,165.66,-0.69,6676700,113.11,113.56,-0.45,1331900,"31,485.61","31,613.02",-127.41,"343,510,000",34.57,34.89,-0.32,26389400,100,83,38,22,69,8,68,24,6,0,8,52,3,15,54,23,4,23,32,16,55,14,24,68,20,19,59,17,53,24,23,48,16,63,59,21,26,49,45,18,60,57,69,46,5,1,22,41
2/18/21,171.59,169.57,2.02,5124100,164.96,165.74,-0.78,5189100,108,112.65,-4.65,1604800,"31,558.60","31,493.34",65.26,"325,990,000",34.78,34.56,0.22,24052500,87,82,51,28,73,7,72,25,5,9,4,52,3,13,48,23,4,11,31,14,50,11,24,74,21,17,50,21,65,26,23,49,17,66,61,24,25,45,34,18,61,49,71,47,3,1,21,43
2/19/21,173.54,174.74,-1.2,6413600,165.6,162.98,2.62,8190900,113.1,115.69,-2.59,1381500,"31,504.13","31,494.32",9.81,"353,070,000",34.66,34.44,0.22,28145300,49,80,48,24,68,8,66,24,5,9,24,31,3,13,59,21,4,34,34,12,73,9,25,81,18,18,55,24,74,27,34,49,22,71,56,14,15,46,34,23,59,53,68,46,4,1,28,53
2/22/21,167.8,159.37,8.43,11152700,161.87,161.87,0,6447100,117.45,114.6,2.85,1578000,"31,381.12","31,521.69",-140.57,"387,210,000",34.33,34.26,0.07,34322500,42,94,43,23,76,8,76,24,6,0,8,41,5,12,56,24,5,33,31,15,45,13,25,78,18,19,62,19,67,28,26,49,15,67,62,26,35,44,52,17,52,60,75,49,4,1,21,44
2/23/21,151.25,150.17,1.08,15509200,161.48,160.44,1.04,7042800,110.78,111.97,-1.19,2088700,"31,501.89","31,537.35",-35.46,"460,410,000",34,33.91,0.09,37624200,41,100,23,24,76,9,74,25,5,9,12,43,7,13,43,26,5,40,31,16,51,9,24,68,22,19,68,18,62,33,25,48,16,69,64,28,29,44,47,15,68,58,78,49,4,1,21,42
2/24/21,150.41,144.79,5.62,9757200,162.4,162.59,-0.19,10286100,110.51,114.17,-3.66,1405100,"31,499.75","31,961.86",-462.11,"410,150,000",33.87,33.75,0.12,30686100,48,92,66,27,74,9,72,25,6,18,8,30,5,12,55,23,4,28,30,16,64,12,28,81,22,19,63,19,60,29,26,46,16,66,62,27,31,46,45,16,61,57,76,49,4,1,22,43
2/25/21,150.78,148.38,2.4,15172100,163.13,162.76,0.37,9719700,114.87,112.33,2.54,1129800,"31,955.94","31,402.01",553.93,"454,110,000",33.82,33.82,0,37506100,39,92,63,32,76,9,65,25,5,5,8,52,5,10,62,21,4,17,33,14,50,9,25,75,23,18,54,25,57,37,25,45,19,68,59,21,32,46,46,14,63,55,70,47,6,1,21,43
2/26/21,157.98,154.81,3.17,13445200,162,158.46,3.54,14417500,113.9,109.03,4.87,1028600,"31,401.29","30,932.37",468.92,"532,250,000",33.84,33.49,0.35,41462800,30,84,19,32,71,9,65,23,5,5,4,40,5,13,44,20,4,23,35,14,41,10,24,79,18,18,49,27,72,26,24,49,21,72,55,12,25,46,33,15,59,51,64,45,4,1,24,49
3/1/21,154.46,157.4,-2.94,15351600,161.45,159.32,2.13,10551400,110,110.21,-0.21,885200,"31,065.90","31,535.51",-469.61,"385,670,000",33.59,33.69,-0.1,30407800,41,93,32,26,73,8,62,24,5,9,12,45,8,10,62,24,5,34,34,14,36,15,24,75,20,18,68,18,54,32,23,47,16,70,64,29,36,47,48,15,73,59,78,49,4,1,20,45
3/2/21,153.5,146.81,6.69,8630600,159.78,159.02,0.76,7610900,109.86,104.98,4.88,1093400,"31,535.37","31,391.52",143.85,"337,270,000",33.68,33.51,0.17,27670400,43,91,35,24,76,6,70,24,5,5,8,52,36,11,54,24,5,11,33,14,56,13,29,83,22,18,56,23,66,26,24,44,17,69,63,28,36,44,48,15,69,57,80,45,5,1,19,44
3/3/21,146.09,131.22,14.87,13683500,158.25,156.22,2.03,8499600,104.83,97.25,7.58,2142800,"31,352.96","31,270.09",82.87,"409,660,000",33.51,34.39,-0.88,46020200,38,88,41,27,67,7,70,25,6,9,12,51,66,13,57,21,4,28,31,16,55,9,26,70,21,18,58,12,66,31,24,44,19,70,62,27,51,46,46,16,64,58,76,49,3,1,21,44
3/4/21,128.7,132.3,-3.6,10929500,155.99,153.07,2.92,11033200,97.4,95.15,2.25,2335100,"31,289.01","30,924.14",364.87,"537,850,000",34.26,34.2,0.06,45449600,36,89,45,22,72,9,68,24,5,0,0,64,53,12,50,20,4,23,33,14,41,10,29,72,21,17,62,22,61,30,25,43,19,66,60,24,46,46,37,14,67,59,73,48,4,1,21,46
3/5/21,133.07,132.19,0.88,12039600,153.98,156.1,-2.12,8331600,95.68,96.2,-0.52,1693600,"31,029.18","31,496.30",-467.12,"501,810,000",34.29,34.39,-0.1,30589900,36,83,39,26,67,6,71,23,4,5,4,59,42,13,35,21,4,24,36,14,61,10,24,76,17,16,62,18,73,28,24,48,20,73,54,14,23,47,36,15,74,50,67,38,4,1,25,51
3/8/21,129.15,123.47,5.68,6839300,157,157.4,-0.4,6546700,94.83,90.29,4.54,1521400,"31,512.15","31,802.44",-290.29,"496,980,000",34.48,34.35,0.13,24352300,36,87,48,25,71,9,71,23,6,5,4,46,32,11,43,20,4,29,34,13,55,13,28,70,16,19,55,17,55,27,22,45,18,68,58,24,44,43,42,15,68,56,75,47,4,1,21,45
3/9/21,127.11,130.87,-3.76,7834200,156.89,157.7,-0.81,7461300,94.11,96.48,-2.37,1315900,"31,892.35","31,832.74",59.61,"458,690,000",34.54,34.45,0.09,25167100,38,90,32,20,72,7,71,26,5,5,4,42,23,12,52,22,4,17,33,13,52,12,29,77,19,19,56,17,61,29,23,43,18,69,59,23,33,47,32,16,56,54,80,47,4,1,21,43
3/10/21,133.62,129.75,3.87,5555900,158.82,159.15,-0.33,6635600,100.79,98.02,2.77,1376800,"31,906.96","32,297.02",-390.06,"409,110,000",34.64,34.93,-0.29,33501800,40,83,49,29,69,9,66,25,5,9,8,62,23,16,49,20,4,11,29,14,44,13,26,67,18,18,69,13,64,31,23,43,15,66,62,24,35,44,39,15,61,60,75,48,3,1,20,45
3/11/21,132.98,140.47,-7.49,8140100,159.54,159.14,0.4,6305600,100.5,102.6,-2.1,1062000,"32,354.50","32,485.59",-131.09,"400,020,000",35.07,34.71,0.36,24557900,46,89,51,24,75,11,66,26,4,9,0,37,19,22,38,20,4,46,30,16,50,10,25,86,20,18,50,34,67,32,24,42,19,68,62,27,35,46,33,17,55,56,71,43,3,1,21,47
3/12/21,134.04,136.99,-2.95,4923100,159.28,159.6,-0.32,5474800,99.34,103.28,-3.94,788600,"32,462.40","32,778.64",-316.24,"346,400,000",34.56,34.94,-0.38,16342400,31,86,61,24,65,8,59,24,5,9,16,43,10,14,43,19,4,40,31,11,48,10,25,79,15,15,64,35,71,25,23,46,19,70,58,11,15,46,31,18,81,52,63,34,5,1,23,51
3/15/21,136.77,143.66,-6.89,7321700,159.75,160.42,-0.67,5524100,103.99,107.88,-3.89,1365500,"32,798.84","32,953.46",-154.62,"360,080,000",35.01,35.41,-0.4,21896100,34,78,39,28,69,8,52,22,5,11,7,50,12,13,33,20,4,24,31,12,44,13,25,68,15,17,57,22,61,31,31,43,18,67,57,25,26,47,36,18,56,57,75,43,3,1,22,45
3/16/21,148.5,156.02,-7.52,16991600,160.46,161.37,-0.91,6369100,109.26,108.1,1.16,1377300,"32,966.75","32,825.95",140.8,"386,370,000",35.47,35.83,-0.36,25022400,32,86,54,24,68,9,58,22,5,4,7,46,9,15,53,21,4,14,31,13,35,12,26,73,16,18,56,26,63,34,29,41,17,66,62,22,32,46,34,18,63,60,73,43,3,1,20,45
3/17/21,150.25,147.55,2.7,12894900,160.83,160.77,0.06,6001400,105.74,106.66,-0.92,920700,"32,825.52","33,015.37",-189.85,"391,200,000",35.83,35.79,0.04,42540100,40,82,64,28,64,8,59,24,6,0,8,47,6,11,51,20,4,22,36,15,41,11,22,71,16,19,50,16,62,25,26,41,16,66,64,21,31,47,39,20,80,58,70,42,4,1,22,43
3/18/21,144.45,141.46,2.99,7135600,160.21,160.47,-0.26,4801800,104.39,103.65,0.74,700800,"32,928.16","32,862.30",65.86,"418,480,000",35.53,35.77,-0.24,24729800,32,85,27,33,66,10,59,25,5,0,8,38,5,9,39,31,4,11,36,15,57,9,24,72,17,17,53,18,64,27,28,42,20,66,60,22,26,47,33,24,58,55,72,43,3,1,22,47
3/19/21,143.06,143.74,-0.68,6933700,160.69,160.04,0.65,14891500,104.5,107.59,-3.09,1145600,"32,858.36","32,627.97",230.39,"811,890,000",35.75,35.53,0.22,48348900,27,79,38,28,64,8,58,24,4,0,4,36,7,9,46,35,4,23,30,12,49,10,37,73,13,16,73,25,75,24,30,45,22,70,54,11,9,49,31,23,82,49,59,39,4,1,23,51
3/22/21,144.19,145.6,-1.41,6050700,158.31,160.5,-2.19,7544100,106.63,107,-0.37,631800,"32,601.82","32,731.20",-129.38,"383,500,000",35.48,36,-0.52,25427500,41,89,35,24,68,7,69,25,4,18,12,75,7,15,54,23,4,40,31,12,43,14,26,70,15,21,49,22,64,31,23,41,21,73,60,22,35,46,40,13,68,56,74,47,4,1,22,46
3/23/21,145.61,136.52,9.09,6961200,160.21,160.35,-0.14,7178300,107.33,100.11,7.22,1210400,"32,691.50","32,423.15",268.35,"385,840,000",35.82,35.36,0.46,27970500,37,90,22,28,68,10,66,25,5,0,4,42,6,15,56,20,4,28,30,16,50,14,28,70,17,21,53,26,69,33,23,41,18,66,63,22,47,46,38,14,50,56,75,45,3,1,21,46
3/24/21,137.25,131.61,5.64,5864600,160.1,161.91,-1.81,6370100,100.24,94.05,6.19,2204100,"32,470.88","32,420.06",50.82,"399,390,000",35.48,35.61,-0.13,22883400,37,88,58,26,69,9,57,25,5,4,8,52,11,16,46,21,4,16,31,14,40,11,25,72,17,20,53,22,64,26,26,43,17,67,61,24,37,47,38,15,67,58,73,43,4,1,21,47
3/25/21,127.33,133.33,-6,5696300,162.44,161.97,0.47,6269800,94.1,95.13,-1.03,1299400,"32,346.81","32,619.48",-272.67,"411,990,000",35.65,35.67,-0.02,24875300,43,86,28,28,70,10,63,26,5,22,8,45,9,12,52,24,4,17,30,15,44,11,30,89,17,19,68,27,65,27,25,42,19,67,59,26,26,47,36,14,67,59,70,49,3,1,20,50
3/26/21,133.38,133.28,0.1,4047100,162.09,164.93,-2.84,7619200,97.5,95.76,1.74,910400,"32,681.07","33,072.88",-391.81,"382,170,000",35.68,36.25,-0.57,27944500,42,80,32,30,67,9,59,26,5,0,4,46,7,9,41,19,4,29,28,12,47,10,26,83,13,18,56,33,74,32,24,44,22,66,50,11,11,48,37,19,46,55,56,37,3,1,23,54
3/29/21,130.11,123.42,6.69,10814800,163.83,166.04,-2.21,8535100,97.54,95.91,1.63,1066200,"33,087.55","33,171.37",-83.82,"351,610,000",36.03,36.62,-0.59,27004800,33,87,51,28,64,11,62,25,5,4,0,34,11,11,55,20,4,11,29,14,44,13,25,74,13,22,63,27,62,28,24,43,18,64,58,25,34,48,34,15,74,57,74,45,5,1,20,49
3/30/21,123.15,118.49,4.66,11061600,165.02,165.01,0.01,7236300,99.8,104.44,-4.64,3464000,"33,127.88","33,066.96",60.92,"307,510,000",36.59,36.11,0.48,26303300,37,87,42,30,66,9,62,27,6,5,8,55,13,11,67,19,4,18,26,15,58,15,28,78,15,20,52,23,62,30,26,43,21,65,63,20,26,47,37,14,58,56,72,43,5,1,22,49
3/31/21,121.1,130.95,-9.85,10015700,164.96,164.35,0.61,8281500,109.47,109.19,0.28,2178900,"33,116.04","32,981.55",134.49,"414,140,000",36.15,36.23,-0.08,26582700,40,80,37,28,66,9,64,27,5,9,8,76,12,11,76,18,4,33,26,15,61,10,24,74,14,20,57,23,66,26,28,41,21,63,57,22,28,47,35,15,60,58,70,41,5,1,22,50
4/1/21,132.2,132.55,-0.35,7269700,162.6,162.83,-0.23,7229700,110.51,113.87,-3.36,2020700,"33,054.58","33,153.21",-98.63,"311,880,000",36.3,36.3,0,21319900,40,81,26,28,64,9,59,27,5,14,4,46,9,13,44,18,4,18,29,16,44,10,25,78,13,20,58,34,66,35,26,44,24,65,55,16,22,50,32,14,55,51,68,38,5,1,23,52
4/5/21,132.6,129.91,2.69,5218300,163.64,163.43,0.21,7387100,114.01,115.37,-1.36,1385300,"33,222.38","33,527.19",-304.81,"344,270,000",36.44,36.28,0.16,22096900,34,89,56,26,68,10,69,28,5,0,4,57,9,10,58,18,4,18,35,13,52,14,29,75,13,22,57,29,60,30,26,43,18,67,58,24,28,51,44,18,54,59,76,47,7,1,21,51
4/6/21,130.11,133.53,-3.42,7438200,164.08,163.39,0.69,5074200,115.69,117.15,-1.46,1523000,"33,500.02","33,430.24",69.78,"297,940,000",36.26,36.05,0.21,20722900,36,84,47,25,65,9,69,30,5,13,0,57,9,10,40,18,4,11,38,13,51,11,27,75,14,23,74,15,62,34,24,43,18,66,61,23,32,48,43,15,58,59,78,45,7,1,22,51
4/7/21,132.37,131.47,0.9,4380000,163.55,163.61,-0.06,4608000,115.76,113.32,2.44,1151000,"33,444.98","33,446.26",-1.28,"273,440,000",36.03,35.91,0.12,21933800,35,86,38,28,64,10,60,32,5,4,4,63,13,13,68,18,4,5,31,17,41,11,27,78,15,22,52,21,63,35,23,41,16,65,61,24,30,47,39,15,46,60,76,46,7,1,21,50
4/8/21,132.85,133.88,-1.03,4530000,164,162.97,1.03,5039400,113.27,114.49,-1.22,1001500,"33,469.89","33,503.57",-33.68,"304,040,000",35.96,35.96,0,18129400,32,88,50,28,66,11,60,33,5,4,12,36,7,13,50,19,4,22,30,15,43,9,27,72,15,19,56,18,64,28,23,51,18,64,54,23,35,47,43,14,53,61,69,45,6,1,22,50
4/9/21,133.51,140.92,-7.41,9918200,162.12,161.25,0.87,8418300,114.95,122.14,-7.19,4192600,"33,526.19","33,800.60",-274.41,"316,410,000",35.9,36.6,-0.7,31686700,34,77,53,22,64,10,58,30,5,4,4,77,5,8,45,16,3,17,29,14,44,10,30,79,12,19,49,26,69,31,23,51,22,73,54,12,13,48,36,17,86,61,60,40,6,1,24,56
4/12/21,142.37,139.4,2.97,6060200,161.09,161.64,-0.55,5022800,120.55,121.52,-0.97,1620200,"33,775.06","33,745.40",29.66,"327,370,000",36.48,36.97,-0.49,29944900,42,93,44,24,72,9,58,26,5,13,8,42,7,10,40,18,4,28,31,14,55,12,25,84,15,24,58,24,63,31,23,45,18,68,61,25,35,47,41,19,57,63,74,48,6,1,21,48
4/13/21,146.8,149.71,-2.91,13729000,156.86,159.48,-2.62,18424100,125,129.64,-4.64,4187500,"33,721.16","33,677.27",43.89,"324,480,000",37.41,37.16,0.25,33967400,49,90,38,29,72,11,58,30,7,9,16,39,6,11,58,17,4,28,32,13,57,11,28,73,16,21,60,17,60,40,23,41,19,67,64,27,36,49,42,24,63,61,75,51,6,1,22,47
4/14/21,153.66,160.03,-6.37,15389800,157.83,159.92,-2.09,7718300,130.8,132.6,-1.8,3349400,"33,668.95","33,730.89",-61.94,"315,330,000",37.17,37.17,0,23842900,34,89,44,25,67,11,63,30,5,13,8,48,5,13,49,18,4,28,29,18,56,9,30,72,16,22,61,15,63,50,25,41,17,67,64,23,43,47,35,23,63,60,72,44,5,1,21,47
4/15/21,159,159.87,-0.87,10340400,160.72,160.39,0.33,7524600,130,140.72,-10.72,3705500,"33,788.53","34,035.99",-247.46,"319,680,000",37.26,37.6,-0.34,24945800,38,86,44,27,69,9,60,29,6,0,0,60,6,12,59,17,3,28,29,13,53,10,29,78,15,18,76,20,66,38,25,42,21,66,58,22,20,47,37,30,61,60,70,45,5,1,22,50
4/16/21,158.68,170.81,-12.13,19044900,161.34,162.24,-0.9,9049400,141.49,151.54,-10.05,4624300,"34,058.16","34,200.67",-142.51,"343,760,000",37.87,38.57,-0.7,52829500,38,82,32,23,63,9,58,29,5,5,4,46,9,8,40,18,3,11,27,14,56,8,24,73,13,18,46,26,75,74,26,47,26,72,55,12,17,50,35,26,84,56,61,38,5,1,25,56
4/19/21,166.61,161.91,4.7,10006600,162.5,162.69,-0.19,8353500,146.97,149.48,-2.51,3426400,"34,182.38","34,077.63",104.75,"312,540,000",38.6,38.93,-0.33,30905100,38,92,34,24,71,10,59,28,4,9,12,57,9,9,46,38,3,28,32,13,53,11,28,69,14,19,74,22,59,56,25,42,18,69,61,24,30,47,34,21,56,64,72,50,5,1,21,48
